country_or_area,year,commodity,flow,trade_usd
France,2015,"Buttermilk, curdled milk, cream, kephir, etc.",Import,43988661
France,2015,"Buttermilk, curdled milk, cream, kephir, etc.",Export,290128617
France,2015,Whey,Import,153531274
France,2015,Whey,Export,433287127
France,2015,Natural milk products nes,Import,16882039
France,2015,Natural milk products nes,Export,120149913
France,2015,Butter and other fats and oils derived from milk,Import,690122740
France,2015,Butter and other fats and oils derived from milk,Export,449767361
France,2015,"Cheese, grated or powdered, of all kinds",Import,178989866
France,2015,"Cheese, grated or powdered, of all kinds",Export,120959224
France,2015,"Cheese processed, not grated or powdered",Import,128904002
France,2015,"Cheese processed, not grated or powdered",Export,338478053
France,2015,"Cheese, blue-veined",Import,37474159
France,2015,"Cheese, blue-veined",Export,115789331
France,2015,"Cheese except fresh, grated, processed or blue-veined",Import,802869687
France,2015,"Cheese except fresh, grated, processed or blue-veined",Export,2158559275
France,2015,Egg yolks dried,Import,2651326
France,2015,Egg yolks dried,Export,10338171
France,2015,Egg yolks except dried,Import,14451569
France,2015,Egg yolks except dried,Export,19036874
France,2015,"Eggs, bird, not in shell, dried",Import,5871390
France,2015,"Eggs, bird, not in shell, dried",Export,23206783
France,2015,"Eggs, bird, not in shell not dried",Import,38765087
France,2015,"Eggs, bird, not in shell not dried",Export,19278205
France,2014,Milk not concentrated nor sweetened < 1% fat,Import,39892531
France,2014,Milk not concentrated nor sweetened < 1% fat,Export,88808052
France,2014,Milk not concentrated nor sweetened 1-6% fat,Import,234796484
France,2014,Milk not concentrated nor sweetened 1-6% fat,Export,486030819
France,2014,Milk and cream not concentrated nor sweetened < 6% fa,Import,425496871
France,2014,Milk and cream not concentrated nor sweetened < 6% fa,Export,346498353
France,2014,Milk powder < 1.5% fat,Import,102564841
France,2014,Milk powder < 1.5% fat,Export,956533844
France,2014,Milk and cream powder unsweetened < 1.5% fat,Import,80530994
France,2014,Milk and cream powder unsweetened < 1.5% fat,Export,349600640
France,2014,Milk and cream powder sweetened < 1.5% fat,Import,61611100
France,2014,Milk and cream powder sweetened < 1.5% fat,Export,67928905
France,2014,"Milk and cream unsweetened, concentrated",Import,88520955
France,2014,"Milk and cream unsweetened, concentrated",Export,92462549
France,2014,Yogurt,Import,76321729
France,2014,Yogurt,Export,427894702
France,2014,"Buttermilk, curdled milk, cream, kephir, etc.",Import,64182804
France,2014,"Buttermilk, curdled milk, cream, kephir, etc.",Export,368284988
France,2014,Whey,Import,291661891
France,2014,Whey,Export,602367938
France,2014,Natural milk products nes,Import,29880872
France,2014,Natural milk products nes,Export,164171556
France,2014,Butter and other fats and oils derived from milk,Import,990001541
France,2014,Butter and other fats and oils derived from milk,Export,537206735
France,2014,"Cheese, grated or powdered, of all kinds",Import,216834292
France,2014,"Cheese, grated or powdered, of all kinds",Export,155661296
France,2014,"Cheese processed, not grated or powdered",Import,159939659
France,2014,"Cheese processed, not grated or powdered",Export,404472690
France,2014,"Cheese, blue-veined",Import,42760885
France,2014,"Cheese, blue-veined",Export,139488242
France,2014,"Cheese except fresh, grated, processed or blue-veined",Import,970849391
France,2014,"Cheese except fresh, grated, processed or blue-veined",Export,2607099971
France,2014,Egg yolks dried,Import,3503086
France,2014,Egg yolks dried,Export,12344751
France,2014,Egg yolks except dried,Import,14781148
France,2014,Egg yolks except dried,Export,19787404
France,2014,"Eggs, bird, not in shell, dried",Import,6278170
France,2014,"Eggs, bird, not in shell, dried",Export,26189412
France,2014,"Eggs, bird, not in shell not dried",Import,41124834
France,2014,"Eggs, bird, not in shell not dried",Export,20129761
France,2013,Milk not concentrated nor sweetened < 1% fat,Import,48523874
France,2013,Milk not concentrated nor sweetened < 1% fat,Export,93493895
France,2013,Milk not concentrated nor sweetened 1-6% fat,Import,223288658
France,2013,Milk not concentrated nor sweetened 1-6% fat,Export,465835118
France,2013,Milk and cream not concentrated nor sweetened < 6% fa,Import,440156656
France,2013,Milk and cream not concentrated nor sweetened < 6% fa,Export,355566243
France,2013,Milk powder < 1.5% fat,Import,132103457
France,2013,Milk powder < 1.5% fat,Export,633321946
France,2013,Milk and cream powder unsweetened < 1.5% fat,Import,68691727
France,2013,Milk and cream powder unsweetened < 1.5% fat,Export,310150769
France,2013,Milk and cream powder sweetened < 1.5% fat,Import,40787547
France,2013,Milk and cream powder sweetened < 1.5% fat,Export,62296958
France,2013,"Milk and cream unsweetened, concentrated",Import,82061552
France,2013,"Milk and cream unsweetened, concentrated",Export,137476833
France,2013,Yogurt,Import,72776042
France,2013,Yogurt,Export,450023329
France,2013,"Buttermilk, curdled milk, cream, kephir, etc.",Import,67480493
France,2013,"Buttermilk, curdled milk, cream, kephir, etc.",Export,366779917
France,2013,Whey,Import,274213608
France,2013,Whey,Export,631650705
France,2013,Natural milk products nes,Import,15496902
France,2013,Natural milk products nes,Export,122486445
France,2013,Butter and other fats and oils derived from milk,Import,924746089
France,2013,Butter and other fats and oils derived from milk,Export,432292051
France,2013,"Cheese, grated or powdered, of all kinds",Import,203462982
France,2013,"Cheese, grated or powdered, of all kinds",Export,151996213
France,2013,"Cheese processed, not grated or powdered",Import,155171302
France,2013,"Cheese processed, not grated or powdered",Export,404336043
France,2013,"Cheese, blue-veined",Import,40188253
France,2013,"Cheese, blue-veined",Export,130971450
France,2013,"Cheese except fresh, grated, processed or blue-veined",Import,917374117
France,2013,"Cheese except fresh, grated, processed or blue-veined",Export,2562887684
France,2013,Egg yolks dried,Import,3429232
France,2013,Egg yolks dried,Export,12455775
France,2013,Egg yolks except dried,Import,17209165
France,2013,Egg yolks except dried,Export,24611633
France,2013,"Eggs, bird, not in shell, dried",Import,6766712
France,2013,"Eggs, bird, not in shell, dried",Export,27055044
France,2013,"Eggs, bird, not in shell not dried",Import,44999352
France,2013,"Eggs, bird, not in shell not dried",Export,21852130
France,2012,Milk not concentrated nor sweetened < 1% fat,Import,55182974
France,2012,Milk not concentrated nor sweetened < 1% fat,Export,59946290
France,2012,Milk not concentrated nor sweetened 1-6% fat,Import,180568913
France,2012,Milk not concentrated nor sweetened 1-6% fat,Export,444992953
France,2012,Milk and cream not concentrated nor sweetened < 6% fa,Import,380692868
France,2012,Milk and cream not concentrated nor sweetened < 6% fa,Export,331876166
France,2012,Milk powder < 1.5% fat,Import,115621819
France,2012,Milk powder < 1.5% fat,Export,658882499
France,2012,Milk and cream powder unsweetened < 1.5% fat,Import,62244904
France,2012,Milk and cream powder unsweetened < 1.5% fat,Export,269898740
France,2012,Milk and cream powder sweetened < 1.5% fat,Import,18560207
France,2012,Milk and cream powder sweetened < 1.5% fat,Export,33237171
France,2012,"Milk and cream unsweetened, concentrated",Import,53983366
France,2012,"Milk and cream unsweetened, concentrated",Export,137165670
France,2012,Yogurt,Import,74145199
France,2012,Yogurt,Export,466165491
France,2012,"Buttermilk, curdled milk, cream, kephir, etc.",Import,67263435
France,2012,"Buttermilk, curdled milk, cream, kephir, etc.",Export,340964762
France,2012,Whey,Import,223888280
France,2012,Whey,Export,530624359
France,2012,Natural milk products nes,Export,78726593
France,2012,Natural milk products nes,Import,7083186
France,2012,Butter and other fats and oils derived from milk,Import,678247298
France,2012,Butter and other fats and oils derived from milk,Export,415303448
France,2012,"Cheese, grated or powdered, of all kinds",Import,210096424
France,2012,"Cheese, grated or powdered, of all kinds",Export,131883598
France,2012,"Cheese processed, not grated or powdered",Import,142334705
France,2012,"Cheese processed, not grated or powdered",Export,369645631
France,2012,"Cheese, blue-veined",Import,37140336
France,2012,"Cheese, blue-veined",Export,122578173
France,2012,"Cheese except fresh, grated, processed or blue-veined",Import,838317344
France,2012,"Cheese except fresh, grated, processed or blue-veined",Export,2414339590
France,2012,Egg yolks dried,Export,12218767
France,2012,Egg yolks dried,Import,7289301
France,2012,Egg yolks except dried,Import,22973801
France,2012,Egg yolks except dried,Export,26449159
France,2012,"Eggs, bird, not in shell, dried",Import,6649296
France,2012,"Eggs, bird, not in shell, dried",Export,22995735
France,2012,"Eggs, bird, not in shell not dried",Import,52402559
France,2012,"Eggs, bird, not in shell not dried",Export,21270805
France,2011,Milk not concentrated nor sweetened < 1% fat,Import,47073251
France,2011,Milk not concentrated nor sweetened < 1% fat,Export,67077745
France,2011,Milk not concentrated nor sweetened 1-6% fat,Import,225760359
France,2011,Milk not concentrated nor sweetened 1-6% fat,Export,504203192
France,2011,Milk and cream not concentrated nor sweetened < 6% fa,Import,415992632
France,2011,Milk and cream not concentrated nor sweetened < 6% fa,Export,394647570
France,2011,Milk powder < 1.5% fat,Import,117611365
France,2011,Milk powder < 1.5% fat,Export,688171436
France,2011,Milk and cream powder unsweetened < 1.5% fat,Import,87643911
France,2011,Milk and cream powder unsweetened < 1.5% fat,Export,282573033
France,2011,Milk and cream powder sweetened < 1.5% fat,Import,10652408
France,2011,Milk and cream powder sweetened < 1.5% fat,Export,43829489
France,2011,"Milk and cream unsweetened, concentrated",Import,56793109
France,2011,"Milk and cream unsweetened, concentrated",Export,177036939
France,2011,Yogurt,Import,73022463
France,2011,Yogurt,Export,420504336
France,2011,"Buttermilk, curdled milk, cream, kephir, etc.",Import,81851303
France,2011,"Buttermilk, curdled milk, cream, kephir, etc.",Export,349298453
France,2011,Whey,Import,239267940
France,2011,Whey,Export,536383805
France,2011,Natural milk products nes,Import,6498741
France,2011,Natural milk products nes,Export,82578892
France,2011,Butter and other fats and oils derived from milk,Import,838062121
France,2011,Butter and other fats and oils derived from milk,Export,473705905
France,2011,"Cheese, grated or powdered, of all kinds",Import,209688431
France,2011,"Cheese, grated or powdered, of all kinds",Export,146076627
France,2011,"Cheese processed, not grated or powdered",Import,150414663
France,2011,"Cheese processed, not grated or powdered",Export,412396708
France,2011,"Cheese, blue-veined",Import,40088375
France,2011,"Cheese, blue-veined",Export,123226458
France,2011,"Cheese except fresh, grated, processed or blue-veined",Import,916112517
France,2011,"Cheese except fresh, grated, processed or blue-veined",Export,2578354995
France,2011,Egg yolks dried,Import,4149578
France,2011,Egg yolks dried,Export,11671562
France,2011,Egg yolks except dried,Import,15279822
France,2011,Egg yolks except dried,Export,20745593
France,2011,"Eggs, bird, not in shell, dried",Import,5395578
France,2011,"Eggs, bird, not in shell, dried",Export,21608377
France,2011,"Eggs, bird, not in shell not dried",Import,28904913
France,2011,"Eggs, bird, not in shell not dried",Export,16316142
Germany,2016,Milk not concentrated nor sweetened < 1% fat,Import,34520232
Germany,2016,Milk not concentrated nor sweetened < 1% fat,Export,86645140
Germany,2016,Milk not concentrated nor sweetened 1-6% fat,Import,748196432
Germany,2016,Milk not concentrated nor sweetened 1-6% fat,Export,890117233
Germany,2016,Milk and cream not concentrated nor sweetened < 6% fa,Import,308012710
Germany,2016,Milk and cream not concentrated nor sweetened < 6% fa,Export,302779235
Germany,2016,Milk powder < 1.5% fat,Import,119225108
Germany,2016,Milk powder < 1.5% fat,Export,744440763
Germany,2016,Milk and cream powder unsweetened < 1.5% fat,Import,102492047
Germany,2016,Milk and cream powder unsweetened < 1.5% fat,Export,182949470
